TimestampUTC,kw-energex,pv+battery
2016-02-10 08:30:00+10:00,661.7100830078125,-1366.01904296875
2016-02-10 08:45:00+10:00,418.7374267578125,-1652.5633544921875
2016-02-10 09:00:00+10:00,-90.551513671875,-2190.913330078125
2016-02-10 09:15:00+10:00,-13.990739822387695,-2168.24951171875
2016-02-10 09:30:00+10:00,-315.7440490722656,-2498.254638671875
2016-02-10 09:45:00+10:00,-362.19683837890625,-2513.060791015625
2016-02-10 10:00:00+10:00,-623.5968017578125,-2846.850341796875
2016-02-10 10:15:00+10:00,-543.9966430664062,-2822.892578125
2016-02-10 10:30:00+10:00,-573.9005126953125,-2891.19873046875
2016-02-10 10:45:00+10:00,122.450927734375,-2212.0673828125
2016-02-10 11:00:00+10:00,1045.434814453125,-1326.6329345703125
2016-02-10 11:15:00+10:00,153.394775390625,-2185.41943359375
2016-02-10 11:30:00+10:00,256.5203857421875,-2131.755859375
2016-02-10 11:45:00+10:00,134.2193145751953,-2264.90380859375
2016-02-10 12:00:00+10:00,468.19854736328125,-1931.0772705078125
2016-02-10 12:15:00+10:00,97.6908187866211,-2302.472900390625
2016-02-10 12:30:00+10:00,1172.7987060546875,-1287.0987548828125
2016-02-10 12:45:00+10:00,2040.5706787109375,-370.46527099609375
2016-02-10 13:00:00+10:00,1933.0513916015625,0.0
2016-02-10 13:15:00+10:00,0.0,0.0
2016-02-10 13:30:00+10:00,0.0,0.0
2016-02-10 13:45:00+10:00,0.0,0.0
2016-02-10 14:00:00+10:00,30.487966537475586,0.0
2016-02-10 14:15:00+10:00,16.275053024291992,0.0
2016-02-10 14:30:00+10:00,-5.476888179779053,0.0
2016-02-10 14:45:00+10:00,5.054591655731201,0.0
2016-02-10 15:00:00+10:00,0.0,0.0
2016-02-10 15:15:00+10:00,0.0,0.0
2016-02-10 15:30:00+10:00,0.0,0.0
2016-02-10 15:45:00+10:00,744.7394409179688,0.0
2016-02-10 16:00:00+10:00,2084.689697265625,-219.88548278808594
2016-02-10 16:15:00+10:00,1015.8317260742188,-1686.0367431640625
2016-02-10 16:30:00+10:00,642.53564453125,-1909.2493896484375
2016-02-10 16:45:00+10:00,1228.1986083984375,-1265.391845703125
2016-02-10 17:00:00+10:00,1133.0970458984375,-1292.9757080078125
2016-02-10 17:15:00+10:00,957.0659790039062,-1330.0635986328125
2016-02-10 17:30:00+10:00,1190.5556640625,-1093.2508544921875
2016-02-10 17:45:00+10:00,1406.279541015625,-845.638916015625
2016-02-10 18:00:00+10:00,1670.1162109375,-550.4032592773438
2016-02-10 18:15:00+10:00,1793.335205078125,-269.71783447265625
2016-02-10 18:30:00+10:00,2000.718017578125,-61.77963638305664
2016-02-10 18:45:00+10:00,2009.9649658203125,6.836666107177734
2016-02-10 19:00:00+10:00,1975.2510986328125,8.227744102478027
2016-02-10 19:15:00+10:00,1895.900146484375,8.76496696472168
2016-02-10 19:30:00+10:00,1855.1595458984375,8.502171516418457
2016-02-10 19:45:00+10:00,1813.6470947265625,8.241803169250488
2016-02-10 20:00:00+10:00,1794.472412109375,8.006002426147461
2016-02-10 20:15:00+10:00,1757.49609375,7.976773738861084
2016-02-10 20:30:00+10:00,1694.534423828125,7.969323635101318
2016-02-10 20:45:00+10:00,1620.0084228515625,7.846652984619141
2016-02-10 21:00:00+10:00,1601.38623046875,7.918082237243652
2016-02-10 21:15:00+10:00,1616.596923828125,7.913784027099609
2016-02-10 21:30:00+10:00,1588.6707763671875,7.548457145690918
2016-02-10 21:45:00+10:00,1585.3944091796875,7.68268346786499
2016-02-10 22:00:00+10:00,1558.068115234375,7.873711585998535
2016-02-10 22:15:00+10:00,1556.788330078125,7.792993068695068
2016-02-10 22:30:00+10:00,1513.3699951171875,7.833077430725098
2016-02-10 22:45:00+10:00,1473.25439453125,7.435854434967041
2016-02-10 23:00:00+10:00,1484.6529541015625,7.936820030212402
2016-02-10 23:15:00+10:00,1445.4859619140625,8.247418403625488
2016-02-10 23:30:00+10:00,1460.2032470703125,7.592430591583252
2016-02-10 23:45:00+10:00,1444.9991455078125,7.933050632476807
2016-02-11 00:00:00+10:00,1433.746337890625,7.4932146072387695
2016-02-11 00:15:00+10:00,1399.6365966796875,7.9602508544921875
2016-02-11 00:30:00+10:00,1423.768310546875,7.465123176574707
